date,game_pk,home_team,away_team,season,margin_edge,side,is_dog,odds_used,ml_units,actual_f5_margin,won,push,profit,bet_type,model_total,consensus_f5_total,edge,actual_f5_total,model_nrfi_prob,market_nrfi_prob,actual_nrfi
2023-07-09,717432,Washington Nationals,Texas Rangers,2023,0.819,HOME_F5_ML,True,150.0,1.5,2.0,True,False,225.0,f5_ml,,,,,,,
2023-07-08,717436,San Diego Padres,New York Mets,2023,0.705,HOME_F5_ML,False,-124.0,1.0,3.0,True,False,81.0,f5_ml,,,,,,,
2023-07-09,717426,Miami Marlins,Philadelphia Phillies,2023,0.663,HOME_F5_ML,False,-118.0,1.0,3.0,True,False,85.0,f5_ml,,,,,,,
2023-07-09,717430,Houston Astros,Seattle Mariners,2023,-0.71,AWAY_F5_ML,False,-125.0,1.0,-3.0,True,False,80.0,f5_ml,,,,,,,
2023-07-14,717418,Philadelphia Phillies,San Diego Padres,2023,1.128,HOME_F5_ML,True,205.0,2.0,-2.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-14,717416,Pittsburgh Pirates,San Francisco Giants,2023,0.766,HOME_F5_ML,True,100.0,1.5,0.0,False,True,0.0,f5_ml,,,,,,,
2023-07-14,717420,Toronto Blue Jays,Arizona Diamondbacks,2023,0.705,HOME_F5_ML,False,-180.0,1.0,1.0,True,False,56.0,f5_ml,,,,,,,
2023-07-15,717411,Kansas City Royals,Tampa Bay Rays,2023,-0.731,AWAY_F5_ML,False,-181.0,1.0,-1.0,True,False,55.0,f5_ml,,,,,,,
2023-07-15,717397,Philadelphia Phillies,San Diego Padres,2023,0.935,HOME_F5_ML,False,-127.0,1.5,2.0,True,False,118.0,f5_ml,,,,,,,
2023-07-15,717401,Baltimore Orioles,Miami Marlins,2023,-0.533,AWAY_F5_ML,True,-110.0,1.0,-1.0,True,False,91.0,f5_ml,,,,,,,
2023-07-15,717402,Texas Rangers,Cleveland Guardians,2023,0.808,HOME_F5_ML,False,-165.0,1.5,2.0,True,False,91.0,f5_ml,,,,,,,
2023-07-15,717396,St. Louis Cardinals,Washington Nationals,2023,0.719,HOME_F5_ML,False,-190.0,1.0,3.0,True,False,53.0,f5_ml,,,,,,,
2023-07-15,717394,Colorado Rockies,New York Yankees,2023,-1.079,AWAY_F5_ML,False,-200.0,2.0,-5.0,True,False,100.0,f5_ml,,,,,,,
2023-07-15,717389,Los Angeles Angels,Houston Astros,2023,-0.756,AWAY_F5_ML,True,140.0,1.5,-1.0,True,False,210.0,f5_ml,,,,,,,
2023-07-16,717383,Cincinnati Reds,Milwaukee Brewers,2023,0.796,HOME_F5_ML,False,-139.0,1.5,1.0,True,False,108.0,f5_ml,,,,,,,
2023-07-16,717373,Seattle Mariners,Detroit Tigers,2023,0.544,HOME_F5_ML,False,-194.0,1.0,2.0,True,False,52.0,f5_ml,,,,,,,
2023-07-17,717372,Baltimore Orioles,Los Angeles Dodgers,2023,0.966,HOME_F5_ML,False,-114.0,1.5,3.0,True,False,132.0,f5_ml,,,,,,,
2023-07-16,717381,Los Angeles Angels,Houston Astros,2023,-0.676,AWAY_F5_ML,False,-122.0,1.0,2.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-18,717363,Philadelphia Phillies,Milwaukee Brewers,2023,-0.766,AWAY_F5_ML,True,300.0,1.5,2.0,False,False,-150.0,f5_ml,,,,,,,
2023-07-18,717361,Baltimore Orioles,Los Angeles Dodgers,2023,0.536,HOME_F5_ML,False,-130.0,1.0,-4.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-18,717359,New York Mets,Chicago White Sox,2023,-0.847,AWAY_F5_ML,True,-105.0,1.5,4.0,False,False,-150.0,f5_ml,,,,,,,
2023-07-18,717358,Atlanta Braves,Arizona Diamondbacks,2023,1.043,HOME_F5_ML,False,-190.0,2.0,3.0,True,False,105.0,f5_ml,,,,,,,
2023-07-18,717356,Kansas City Royals,Detroit Tigers,2023,-1.273,AWAY_F5_ML,False,-130.0,2.0,2.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-18,717353,Chicago Cubs,Washington Nationals,2023,0.661,HOME_F5_ML,False,-130.0,1.0,-2.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-19,717348,Pittsburgh Pirates,Cleveland Guardians,2023,0.765,HOME_F5_ML,True,100.0,1.5,-2.0,False,False,-150.0,f5_ml,,,,,,,
2023-07-19,717346,Texas Rangers,Tampa Bay Rays,2023,1.18,HOME_F5_ML,False,-135.0,2.0,1.0,True,False,148.0,f5_ml,,,,,,,
2023-07-19,717344,Oakland Athletics,Boston Red Sox,2023,-0.555,AWAY_F5_ML,False,-170.0,1.0,2.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-19,717342,Cincinnati Reds,San Francisco Giants,2023,0.647,HOME_F5_ML,False,-120.0,1.0,2.0,True,False,83.0,f5_ml,,,,,,,
2023-07-20,717334,Cincinnati Reds,San Francisco Giants,2023,-0.695,AWAY_F5_ML,False,-130.0,1.0,5.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-20,717328,Tampa Bay Rays,Baltimore Orioles,2023,-0.661,AWAY_F5_ML,True,165.0,1.0,-2.0,True,False,165.0,f5_ml,,,,,,,
2023-07-21,717317,Detroit Tigers,San Diego Padres,2023,1.677,HOME_F5_ML,True,550.0,3.0,-4.0,False,False,-300.0,f5_ml,,,,,,,
2023-07-21,717319,Miami Marlins,Colorado Rockies,2023,2.05,HOME_F5_ML,True,130.0,3.0,-6.0,False,False,-300.0,f5_ml,,,,,,,
2023-07-21,717315,Cleveland Guardians,Philadelphia Phillies,2023,-0.535,AWAY_F5_ML,False,-120.0,1.0,3.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-21,717310,Oakland Athletics,Houston Astros,2023,-0.565,AWAY_F5_ML,False,-190.0,1.0,-1.0,True,False,53.0,f5_ml,,,,,,,
2023-07-22,717304,New York Yankees,Kansas City Royals,2023,0.613,HOME_F5_ML,False,-225.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-07-22,717299,Detroit Tigers,San Diego Padres,2023,-1.242,AWAY_F5_ML,True,215.0,2.0,-7.0,True,False,430.0,f5_ml,,,,,,,
2023-07-23,717291,Tampa Bay Rays,Baltimore Orioles,2023,-0.556,AWAY_F5_ML,True,128.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-07-23,717298,Boston Red Sox,New York Mets,2023,0.601,HOME_F5_ML,False,-150.0,1.0,5.0,True,False,67.0,f5_ml,,,,,,,
2023-07-24,717277,Cleveland Guardians,Kansas City Royals,2023,0.514,HOME_F5_ML,False,-180.0,1.0,-2.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-25,717265,Detroit Tigers,Los Angeles Angels,2023,1.039,HOME_F5_ML,True,222.0,2.0,-2.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-25,717260,Cleveland Guardians,Kansas City Royals,2023,-0.511,AWAY_F5_ML,True,148.0,1.0,3.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-25,717269,Washington Nationals,Colorado Rockies,2023,0.565,HOME_F5_ML,False,-136.0,1.0,-3.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-25,717266,New York Yankees,New York Mets,2023,1.013,HOME_F5_ML,True,105.0,2.0,-4.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-25,717262,Milwaukee Brewers,Cincinnati Reds,2023,0.668,HOME_F5_ML,False,-120.0,1.0,-2.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-25,717259,Arizona Diamondbacks,St. Louis Cardinals,2023,0.5,HOME_F5_ML,False,-160.0,1.0,-1.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-25,717258,San Diego Padres,Pittsburgh Pirates,2023,0.539,HOME_F5_ML,False,-278.0,1.0,1.0,True,False,36.0,f5_ml,,,,,,,
2023-07-26,717257,Washington Nationals,Colorado Rockies,2023,1.078,HOME_F5_ML,False,-130.0,2.0,-2.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-26,717250,Minnesota Twins,Seattle Mariners,2023,0.624,HOME_F5_ML,False,-141.0,1.0,-4.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-26,717239,Houston Astros,Texas Rangers,2023,0.558,HOME_F5_ML,False,-130.0,1.0,-10.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-26,717245,Philadelphia Phillies,Baltimore Orioles,2023,0.528,HOME_F5_ML,True,171.0,1.0,1.0,True,False,171.0,f5_ml,,,,,,,
2023-07-26,717242,Boston Red Sox,Atlanta Braves,2023,0.645,HOME_F5_ML,True,140.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-07-27,717241,New York Mets,Washington Nationals,2023,-0.511,AWAY_F5_ML,True,170.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-07-28,717236,Miami Marlins,Detroit Tigers,2023,-1.259,AWAY_F5_ML,True,510.0,2.0,3.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-29,717216,Pittsburgh Pirates,Philadelphia Phillies,2023,-1.326,AWAY_F5_ML,False,-185.0,2.0,3.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-29,717211,Atlanta Braves,Milwaukee Brewers,2023,0.527,HOME_F5_ML,False,-210.0,1.0,8.0,True,False,48.0,f5_ml,,,,,,,
2023-07-29,717205,Los Angeles Dodgers,Cincinnati Reds,2023,-1.844,AWAY_F5_ML,True,185.0,3.0,2.0,False,False,-300.0,f5_ml,,,,,,,
2023-07-30,717196,Houston Astros,Tampa Bay Rays,2023,0.968,HOME_F5_ML,True,105.0,1.5,-4.0,False,False,-150.0,f5_ml,,,,,,,
2023-07-30,717202,Miami Marlins,Detroit Tigers,2023,0.704,HOME_F5_ML,False,-165.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-07-30,717199,Colorado Rockies,Oakland Athletics,2023,-1.347,AWAY_F5_ML,True,-110.0,2.0,2.0,False,False,-200.0,f5_ml,,,,,,,
2023-07-30,717204,Chicago White Sox,Cleveland Guardians,2023,-0.577,AWAY_F5_ML,False,-140.0,1.0,-3.0,True,False,71.0,f5_ml,,,,,,,
2023-07-30,717195,St. Louis Cardinals,Chicago Cubs,2023,0.53,HOME_F5_ML,False,-150.0,1.0,3.0,True,False,67.0,f5_ml,,,,,,,
2023-07-30,717194,Los Angeles Dodgers,Cincinnati Reds,2023,-0.639,AWAY_F5_ML,True,140.0,1.0,-7.0,True,False,140.0,f5_ml,,,,,,,
2023-07-30,717200,Baltimore Orioles,New York Yankees,2023,0.721,HOME_F5_ML,False,-145.0,1.0,6.0,True,False,69.0,f5_ml,,,,,,,
2023-07-31,717185,New York Yankees,Tampa Bay Rays,2023,-1.752,AWAY_F5_ML,False,-172.0,3.0,-4.0,True,False,174.0,f5_ml,,,,,,,
2023-07-31,717186,Toronto Blue Jays,Baltimore Orioles,2023,0.656,HOME_F5_ML,False,-140.0,1.0,-3.0,False,False,-100.0,f5_ml,,,,,,,
2023-07-31,717187,Atlanta Braves,Los Angeles Angels,2023,1.009,HOME_F5_ML,False,-195.0,2.0,-1.0,False,False,-200.0,f5_ml,,,,,,,
2023-08-01,717176,Atlanta Braves,Los Angeles Angels,2023,0.749,HOME_F5_ML,False,-240.0,1.0,1.0,True,False,42.0,f5_ml,,,,,,,
2023-08-01,717173,Chicago Cubs,Cincinnati Reds,2023,0.809,HOME_F5_ML,False,-125.0,1.5,10.0,True,False,120.0,f5_ml,,,,,,,
2023-08-01,717180,San Francisco Giants,Arizona Diamondbacks,2023,-0.566,AWAY_F5_ML,True,110.0,1.0,-1.0,True,False,110.0,f5_ml,,,,,,,
2023-08-01,717169,Colorado Rockies,San Diego Padres,2023,-1.472,AWAY_F5_ML,False,-190.0,2.0,-4.0,True,False,105.0,f5_ml,,,,,,,
2023-08-02,717165,Atlanta Braves,Los Angeles Angels,2023,-0.868,AWAY_F5_ML,True,116.0,1.5,8.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-02,717163,Houston Astros,Cleveland Guardians,2023,-1.315,AWAY_F5_ML,True,160.0,2.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-02,717155,St. Louis Cardinals,Minnesota Twins,2023,-0.808,AWAY_F5_ML,False,-135.0,1.5,7.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-02,717157,Toronto Blue Jays,Baltimore Orioles,2023,0.633,HOME_F5_ML,False,-126.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-02,717156,Kansas City Royals,New York Mets,2023,-0.561,AWAY_F5_ML,False,-150.0,1.0,3.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-02,717152,Texas Rangers,Chicago White Sox,2023,0.849,HOME_F5_ML,False,-198.0,1.5,9.0,True,False,76.0,f5_ml,,,,,,,
2023-08-04,717140,Philadelphia Phillies,Kansas City Royals,2023,1.987,HOME_F5_ML,False,-240.0,3.0,2.0,True,False,125.0,f5_ml,,,,,,,
2023-08-04,717135,Detroit Tigers,Tampa Bay Rays,2023,0.767,HOME_F5_ML,True,260.0,1.5,-4.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-04,717139,Cincinnati Reds,Washington Nationals,2023,0.629,HOME_F5_ML,False,-252.0,1.0,3.0,True,False,40.0,f5_ml,,,,,,,
2023-08-04,717130,Los Angeles Angels,Seattle Mariners,2023,-0.92,AWAY_F5_ML,True,140.0,1.5,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-05,717126,New York Yankees,Houston Astros,2023,-0.574,AWAY_F5_ML,False,-145.0,1.0,1.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-05,717123,Philadelphia Phillies,Kansas City Royals,2023,-3.535,AWAY_F5_ML,True,925.0,3.0,-1.0,True,False,2775.0,f5_ml,,,,,,,
2023-08-05,717114,Baltimore Orioles,New York Mets,2023,0.636,HOME_F5_ML,False,-162.0,1.0,3.0,True,False,62.0,f5_ml,,,,,,,
2023-08-05,717109,Los Angeles Angels,Seattle Mariners,2023,-0.743,AWAY_F5_ML,False,-115.0,1.0,-1.0,True,False,87.0,f5_ml,,,,,,,
2023-08-06,717110,New York Yankees,Houston Astros,2023,-0.632,AWAY_F5_ML,True,105.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-06,717103,Detroit Tigers,Tampa Bay Rays,2023,0.901,HOME_F5_ML,True,150.0,1.5,-3.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-06,717105,Milwaukee Brewers,Pittsburgh Pirates,2023,-1.263,AWAY_F5_ML,True,175.0,2.0,-2.0,True,False,350.0,f5_ml,,,,,,,
2023-08-07,717094,San Diego Padres,Los Angeles Dodgers,2023,3.036,HOME_F5_ML,False,-135.0,3.0,-3.0,False,False,-300.0,f5_ml,,,,,,,
2023-08-07,717091,Detroit Tigers,Minnesota Twins,2023,-0.635,AWAY_F5_ML,False,-1725.0,1.0,-8.0,True,False,6.0,f5_ml,,,,,,,
2023-08-08,717096,Philadelphia Phillies,Washington Nationals,2023,0.648,HOME_F5_ML,False,-190.0,1.0,2.0,True,False,53.0,f5_ml,,,,,,,
2023-08-08,717085,Tampa Bay Rays,St. Louis Cardinals,2023,-0.669,AWAY_F5_ML,True,143.0,1.0,-1.0,True,False,143.0,f5_ml,,,,,,,
2023-08-08,717084,Baltimore Orioles,Houston Astros,2023,-0.524,AWAY_F5_ML,False,-124.0,1.0,4.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-08,717080,New York Mets,Chicago Cubs,2023,-0.526,AWAY_F5_ML,False,-140.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-08,717068,Los Angeles Angels,San Francisco Giants,2023,1.071,HOME_F5_ML,True,-103.0,2.0,2.0,True,False,194.0,f5_ml,,,,,,,
2023-08-09,717065,Milwaukee Brewers,Colorado Rockies,2023,0.931,HOME_F5_ML,False,-230.0,1.5,1.0,True,False,65.0,f5_ml,,,,,,,
2023-08-09,717063,Oakland Athletics,Texas Rangers,2023,-0.723,AWAY_F5_ML,False,-225.0,1.0,1.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-09,717066,Philadelphia Phillies,Washington Nationals,2023,1.833,HOME_F5_ML,False,-202.0,3.0,6.0,True,False,149.0,f5_ml,,,,,,,
2023-08-09,717059,Boston Red Sox,Kansas City Royals,2023,-0.504,AWAY_F5_ML,True,182.0,1.0,2.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-09,717058,Pittsburgh Pirates,Atlanta Braves,2023,-1.63,AWAY_F5_ML,False,-275.0,3.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-10,717052,Cleveland Guardians,Toronto Blue Jays,2023,-0.647,AWAY_F5_ML,False,-140.0,1.0,3.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-10,717051,Boston Red Sox,Kansas City Royals,2023,0.717,HOME_F5_ML,False,-240.0,1.0,2.0,True,False,42.0,f5_ml,,,,,,,
2023-08-11,717046,Pittsburgh Pirates,Cincinnati Reds,2023,1.268,HOME_F5_ML,False,-112.0,2.0,-6.0,False,False,-200.0,f5_ml,,,,,,,
2023-08-11,717041,Toronto Blue Jays,Chicago Cubs,2023,0.53,HOME_F5_ML,False,-151.0,1.0,-5.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-11,717032,Los Angeles Dodgers,Colorado Rockies,2023,0.72,HOME_F5_ML,False,-350.0,1.0,1.0,True,False,29.0,f5_ml,,,,,,,
2023-08-12,718371,New York Mets,Atlanta Braves,2023,0.597,HOME_F5_ML,True,175.0,1.0,-5.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-12,717021,New York Mets,Atlanta Braves,2023,-0.666,AWAY_F5_ML,False,-220.0,1.0,-1.0,True,False,45.0,f5_ml,,,,,,,
2023-08-12,717028,Philadelphia Phillies,Minnesota Twins,2023,-0.514,AWAY_F5_ML,False,-138.0,1.0,-3.0,True,False,72.0,f5_ml,,,,,,,
2023-08-12,717020,Arizona Diamondbacks,San Diego Padres,2023,0.688,HOME_F5_ML,True,140.0,1.0,3.0,True,False,140.0,f5_ml,,,,,,,
2023-08-12,717019,Kansas City Royals,St. Louis Cardinals,2023,-0.582,AWAY_F5_ML,False,-130.0,1.0,-2.0,True,False,77.0,f5_ml,,,,,,,
2023-08-12,717018,Seattle Mariners,Baltimore Orioles,2023,0.924,HOME_F5_ML,False,-145.0,1.5,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-13,717027,Pittsburgh Pirates,Cincinnati Reds,2023,-1.048,AWAY_F5_ML,True,190.0,2.0,1.0,False,False,-200.0,f5_ml,,,,,,,
2023-08-13,717015,Pittsburgh Pirates,Cincinnati Reds,2023,-0.99,AWAY_F5_ML,True,190.0,1.5,-1.0,True,False,285.0,f5_ml,,,,,,,
2023-08-13,717016,Washington Nationals,Oakland Athletics,2023,0.746,HOME_F5_ML,False,-132.0,1.0,-4.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-13,717004,Houston Astros,Los Angeles Angels,2023,-0.646,AWAY_F5_ML,True,107.0,1.0,-1.0,True,False,107.0,f5_ml,,,,,,,
2023-08-13,717013,New York Mets,Atlanta Braves,2023,-0.676,AWAY_F5_ML,False,-120.0,1.0,4.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-14,717002,New York Mets,Pittsburgh Pirates,2023,1.033,HOME_F5_ML,False,-139.0,2.0,4.0,True,False,144.0,f5_ml,,,,,,,
2023-08-15,716985,Texas Rangers,Los Angeles Angels,2023,0.727,HOME_F5_ML,False,-180.0,1.0,3.0,True,False,56.0,f5_ml,,,,,,,
2023-08-15,716984,St. Louis Cardinals,Oakland Athletics,2023,0.507,HOME_F5_ML,False,-205.0,1.0,5.0,True,False,49.0,f5_ml,,,,,,,
2023-08-15,716983,Minnesota Twins,Detroit Tigers,2023,0.717,HOME_F5_ML,False,-180.0,1.0,-2.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-15,716987,Atlanta Braves,New York Yankees,2023,1.482,HOME_F5_ML,False,-200.0,2.0,5.0,True,False,100.0,f5_ml,,,,,,,
2023-08-15,716978,Colorado Rockies,Arizona Diamondbacks,2023,-0.731,AWAY_F5_ML,False,-195.0,1.0,-1.0,True,False,51.0,f5_ml,,,,,,,
2023-08-16,716977,Colorado Rockies,Arizona Diamondbacks,2023,1.043,HOME_F5_ML,True,124.0,2.0,1.0,True,False,248.0,f5_ml,,,,,,,
2023-08-16,716972,Miami Marlins,Houston Astros,2023,3.136,HOME_F5_ML,True,1200.0,3.0,-1.0,False,False,-300.0,f5_ml,,,,,,,
2023-08-16,716969,St. Louis Cardinals,Oakland Athletics,2023,-1.246,AWAY_F5_ML,True,110.0,2.0,-6.0,True,False,220.0,f5_ml,,,,,,,
2023-08-16,716963,Kansas City Royals,Seattle Mariners,2023,-0.608,AWAY_F5_ML,False,-128.0,1.0,-1.0,True,False,78.0,f5_ml,,,,,,,
2023-08-17,716957,San Diego Padres,Arizona Diamondbacks,2023,-0.785,AWAY_F5_ML,True,152.0,1.5,-2.0,True,False,228.0,f5_ml,,,,,,,
2023-08-17,716961,Los Angeles Dodgers,Milwaukee Brewers,2023,0.649,HOME_F5_ML,False,-240.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-18,716955,Chicago Cubs,Kansas City Royals,2023,0.79,HOME_F5_ML,False,-175.0,1.5,1.0,True,False,86.0,f5_ml,,,,,,,
2023-08-18,716954,Cincinnati Reds,Toronto Blue Jays,2023,-0.69,AWAY_F5_ML,True,-115.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-18,716960,Washington Nationals,Philadelphia Phillies,2023,-0.732,AWAY_F5_ML,False,-175.0,1.0,1.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-18,716959,Cleveland Guardians,Detroit Tigers,2023,-0.691,AWAY_F5_ML,True,115.0,1.0,-1.0,True,False,115.0,f5_ml,,,,,,,
2023-08-18,716949,Atlanta Braves,San Francisco Giants,2023,0.732,HOME_F5_ML,False,-225.0,1.0,3.0,True,False,44.0,f5_ml,,,,,,,
2023-08-18,716942,San Diego Padres,Arizona Diamondbacks,2023,1.307,HOME_F5_ML,True,105.0,2.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-19,716919,San Diego Padres,Arizona Diamondbacks,2023,-0.719,AWAY_F5_ML,True,130.0,1.0,-2.0,True,False,130.0,f5_ml,,,,,,,
2023-08-19,716934,Atlanta Braves,San Francisco Giants,2023,-0.674,AWAY_F5_ML,False,-120.0,1.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-19,716930,Oakland Athletics,Baltimore Orioles,2023,0.575,HOME_F5_ML,True,130.0,1.0,-1.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-20,716924,Cincinnati Reds,Toronto Blue Jays,2023,0.788,HOME_F5_ML,False,-115.0,1.5,-7.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-20,716929,Washington Nationals,Philadelphia Phillies,2023,-0.733,AWAY_F5_ML,False,-235.0,1.0,4.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-20,716918,Texas Rangers,Milwaukee Brewers,2023,0.516,HOME_F5_ML,False,-193.0,1.0,-2.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-20,716916,Colorado Rockies,Chicago White Sox,2023,0.527,HOME_F5_ML,True,118.0,1.0,3.0,True,False,118.0,f5_ml,,,,,,,
2023-08-21,716912,Pittsburgh Pirates,St. Louis Cardinals,2023,-0.948,AWAY_F5_ML,False,-120.0,1.5,7.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-21,716911,Philadelphia Phillies,San Francisco Giants,2023,0.708,HOME_F5_ML,True,150.0,1.0,4.0,True,False,150.0,f5_ml,,,,,,,
2023-08-22,716899,Philadelphia Phillies,San Francisco Giants,2023,0.554,HOME_F5_ML,True,131.0,1.0,-1.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-22,716898,Tampa Bay Rays,Colorado Rockies,2023,1.466,HOME_F5_ML,False,-280.0,2.0,1.0,True,False,71.0,f5_ml,,,,,,,
2023-08-22,716896,Detroit Tigers,Chicago Cubs,2023,-0.847,AWAY_F5_ML,True,295.0,1.5,1.0,False,False,-150.0,f5_ml,,,,,,,
2023-08-22,716900,New York Yankees,Washington Nationals,2023,-1.057,AWAY_F5_ML,True,143.0,2.0,0.0,False,True,0.0,f5_ml,,,,,,,
2023-08-22,716901,Pittsburgh Pirates,St. Louis Cardinals,2023,0.625,HOME_F5_ML,False,-138.0,1.0,5.0,True,False,72.0,f5_ml,,,,,,,
2023-08-22,716891,Atlanta Braves,New York Mets,2023,1.519,HOME_F5_ML,False,-175.0,3.0,3.0,True,False,171.0,f5_ml,,,,,,,
2023-08-22,716893,Chicago White Sox,Seattle Mariners,2023,0.632,HOME_F5_ML,True,164.0,1.0,-3.0,False,False,-100.0,f5_ml,,,,,,,
2023-08-23,716883,San Diego Padres,Miami Marlins,2023,0.603,HOME_F5_ML,False,-130.0,1.0,1.0,True,False,77.0,f5_ml,,,,,,,
2023-08-23,716876,Atlanta Braves,New York Mets,2023,0.689,HOME_F5_ML,False,-190.0,1.0,1.0,True,False,53.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
2023-08-23,716875,Cleveland Guardians,Los Angeles Dodgers,2023,-1.058,AWAY_F5_ML,False,-218.0,2.0,-3.0,True,False,92.0,f5_ml,,,,,,,
